Time,Spot,Future,Difference,Label
2024-01-04 04:52:59.999,43145.33,43156.4,-11.069999999999709,-
2024-01-04 04:53:59.999,43112.15,43123.1,-10.94999999999709,-
2024-01-04 04:54:59.999,43103.46,43116.5,-13.040000000000873,-
2024-01-04 04:55:59.999,43143.99,43156.9,-12.910000000003492,-
2024-01-04 04:56:59.999,43145.55,43155.6,-10.049999999995634,-
2024-01-04 04:57:59.999,43152.46,43161.1,-8.639999999999418,-
2024-01-04 04:58:59.999,43146.98,43154.3,-7.319999999999709,-
2024-01-04 04:59:59.999,43149.99,43161.1,-11.110000000000582,-
2024-01-04 05:00:59.999,43116.8,43125.2,-8.39999999999418,-
2024-01-04 05:01:59.999,43126.64,43133.5,-6.860000000000582,-
2024-01-04 05:02:59.999,43112.4,43121.5,-9.099999999998545,-
2024-01-04 05:03:59.999,43164.91,43173.7,-8.789999999993597,-
2024-01-04 05:04:59.999,43154.24,43163.5,-9.260000000002037,-
2024-01-04 05:05:59.999,43175.6,43186.5,-10.900000000001455,-
2024-01-04 05:06:59.999,43168.02,43180.2,-12.180000000000291,-
2024-01-04 05:07:59.999,43138.08,43150.8,-12.720000000001164,-
2024-01-04 05:08:59.999,43151.1,43162.7,-11.599999999998545,-
2024-01-04 05:09:59.999,43144.65,43153.2,-8.549999999995634,-
2024-01-04 05:10:59.999,43143.64,43153.3,-9.660000000003492,-
2024-01-04 05:11:59.999,43135.53,43147.0,-11.470000000001164,-
2024-01-04 05:12:59.999,43157.98,43170.8,-12.819999999999709,-
2024-01-04 05:13:59.999,43172.09,43183.9,-11.810000000004948,-
2024-01-04 05:14:59.999,43164.0,43173.2,-9.19999999999709,-
2024-01-04 05:15:59.999,43199.99,43216.4,-16.410000000003492,-
2024-01-04 05:16:59.999,43171.09,43183.6,-12.510000000002037,-
2024-01-04 05:17:59.999,43172.86,43186.0,-13.139999999999418,-
2024-01-04 05:18:59.999,43183.7,43199.8,-16.10000000000582,-
2024-01-04 05:19:59.999,43154.81,43164.5,-9.690000000002328,-
2024-01-04 05:20:59.999,43114.79,43121.3,-6.510000000002037,-
2024-01-04 05:21:59.999,43132.01,43140.5,-8.489999999997963,-
2024-01-04 05:22:59.999,43111.78,43123.9,-12.12000000000262,-
2024-01-04 05:23:59.999,43090.0,43101.5,-11.5,-
2024-01-04 05:24:59.999,43092.77,43104.8,-12.030000000006112,-
2024-01-04 05:25:59.999,43091.86,43100.9,-9.040000000000873,-
2024-01-04 05:26:59.999,43097.06,43104.0,-6.940000000002328,-
2024-01-04 05:27:59.999,43084.79,43097.8,-13.010000000002037,-
2024-01-04 05:28:59.999,43088.0,43094.9,-6.900000000001455,-
2024-01-04 05:29:59.999,43088.04,43095.8,-7.760000000002037,-
2024-01-04 05:30:59.999,43102.0,43116.5,-14.5,-
2024-01-04 05:31:59.999,43072.73,43086.8,-14.069999999999709,-
2024-01-04 05:32:59.999,43116.86,43130.0,-13.139999999999418,-
2024-01-04 05:33:59.999,43120.0,43127.8,-7.80000000000291,-
2024-01-04 05:34:59.999,43121.49,43129.6,-8.110000000000582,-
2024-01-04 05:35:59.999,43141.02,43152.0,-10.980000000003201,-
2024-01-04 05:36:59.999,43197.59,43209.3,-11.710000000006403,-
2024-01-04 05:37:59.999,43230.0,43239.3,-9.30000000000291,-
2024-01-04 05:38:59.999,43215.85,43229.1,-13.25,-
2024-01-04 05:39:59.999,43258.01,43266.8,-8.790000000000873,-
2024-01-04 05:40:59.999,43222.01,43231.9,-9.889999999999418,-
2024-01-04 05:41:59.999,43235.12,43243.2,-8.07999999999447,-
2024-01-04 05:42:59.999,43202.01,43206.5,-4.489999999997963,-
2024-01-04 05:43:59.999,43235.65,43238.8,-3.150000000001455,-
2024-01-04 05:44:59.999,43234.84,43241.0,-6.1600000000034925,-
2024-01-04 05:45:59.999,43230.87,43239.9,-9.029999999998836,-
2024-01-04 05:46:59.999,43230.05,43235.0,-4.94999999999709,-
2024-01-04 05:47:59.999,43221.1,43228.7,-7.599999999998545,-
2024-01-04 05:48:59.999,43201.1,43209.6,-8.5,-
2024-01-04 05:49:59.999,43151.11,43157.0,-5.889999999999418,-
2024-01-04 05:50:59.999,43153.92,43163.0,-9.080000000001746,-
2024-01-04 05:51:59.999,43133.56,43144.2,-10.639999999999418,-
2024-01-04 05:52:59.999,43146.0,43154.2,-8.19999999999709,-
2024-01-04 05:53:59.999,43135.3,43142.3,-7.0,-
2024-01-04 05:54:59.999,43137.35,43146.0,-8.650000000001455,-
2024-01-04 05:55:59.999,43178.7,43189.1,-10.400000000001455,-
2024-01-04 05:56:59.999,43190.67,43197.2,-6.529999999998836,-
2024-01-04 05:57:59.999,43166.58,43173.2,-6.619999999995343,-
2024-01-04 05:58:59.999,43176.09,43185.8,-9.710000000006403,-
2024-01-04 05:59:59.999,43183.74,43191.3,-7.560000000004948,-
2024-01-04 06:00:59.999,43187.78,43194.3,-6.5200000000040745,-
2024-01-04 06:01:59.999,43195.59,43204.9,-9.310000000004948,-
2024-01-04 06:02:59.999,43199.99,43208.0,-8.010000000002037,-
2024-01-04 06:03:59.999,43216.36,43222.4,-6.040000000000873,-
2024-01-04 06:04:59.999,43226.73,43231.5,-4.769999999996799,-
2024-01-04 06:05:59.999,43199.99,43208.6,-8.610000000000582,-
2024-01-04 06:06:59.999,43221.09,43229.5,-8.410000000003492,-
2024-01-04 06:07:59.999,43212.76,43216.1,-3.3399999999965075,-
2024-01-04 06:08:59.999,43175.84,43186.2,-10.360000000000582,-
2024-01-04 06:09:59.999,43177.15,43181.3,-4.150000000001455,-
2024-01-04 06:10:59.999,43176.65,43187.1,-10.44999999999709,-
2024-01-04 06:11:59.999,43204.84,43213.3,-8.460000000006403,-
2024-01-04 06:12:59.999,43171.11,43177.0,-5.889999999999418,-
2024-01-04 06:13:59.999,43125.66,43133.9,-8.239999999997963,-
2024-01-04 06:14:59.999,43111.8,43118.5,-6.69999999999709,-
2024-01-04 06:15:59.999,43133.97,43142.7,-8.729999999995925,-
2024-01-04 06:16:59.999,43149.59,43162.7,-13.110000000000582,-
2024-01-04 06:17:59.999,43159.11,43168.5,-9.389999999999418,-
2024-01-04 06:18:59.999,43132.16,43139.0,-6.8399999999965075,-
2024-01-04 06:19:59.999,43122.55,43132.1,-9.549999999995634,-
2024-01-04 06:20:59.999,43111.1,43118.4,-7.30000000000291,-
2024-01-04 06:21:59.999,43086.59,43092.7,-6.110000000000582,-
2024-01-04 06:22:59.999,43104.59,43110.9,-6.310000000004948,-
2024-01-04 06:23:59.999,43116.09,43126.5,-10.410000000003492,-
2024-01-04 06:24:59.999,43103.2,43110.1,-6.900000000001455,-
2024-01-04 06:25:59.999,43107.99,43118.0,-10.010000000002037,-
2024-01-04 06:26:59.999,43111.11,43122.2,-11.089999999996508,-
2024-01-04 06:27:59.999,43117.55,43126.0,-8.44999999999709,-
2024-01-04 06:28:59.999,43122.09,43131.6,-9.510000000002037,-
2024-01-04 06:29:59.999,43131.99,43137.9,-5.9100000000034925,-
2024-01-04 06:30:59.999,43146.73,43154.1,-7.369999999995343,-
2024-01-04 06:31:59.999,43117.33,43128.9,-11.569999999999709,-
2024-01-04 06:32:59.999,43133.61,43145.8,-12.190000000002328,-
2024-01-04 06:33:59.999,43142.0,43153.0,-11.0,-
2024-01-04 06:34:59.999,43167.65,43175.9,-8.25,-
2024-01-04 06:35:59.999,43159.96,43168.5,-8.540000000000873,-
2024-01-04 06:36:59.999,43172.14,43175.8,-3.6600000000034925,-
2024-01-04 06:37:59.999,43191.96,43198.1,-6.139999999999418,-
2024-01-04 06:38:59.999,43216.24,43219.8,-3.5600000000049477,-
2024-01-04 06:39:59.999,43203.79,43207.8,-4.010000000002037,-
2024-01-04 06:40:59.999,43189.99,43196.9,-6.9100000000034925,-
2024-01-04 06:41:59.999,43165.0,43172.0,-7.0,-
2024-01-04 06:42:59.999,43179.83,43186.3,-6.470000000001164,-
2024-01-04 06:43:59.999,43197.94,43200.2,-2.2599999999947613,-
2024-01-04 06:44:59.999,43201.53,43207.5,-5.970000000001164,-
2024-01-04 06:45:59.999,43201.53,43204.0,-2.470000000001164,-
2024-01-04 06:46:59.999,43201.53,43203.4,-1.8700000000026193,-
2024-01-04 06:47:59.999,43184.01,43190.5,-6.489999999997963,-
2024-01-04 06:48:59.999,43169.49,43173.7,-4.209999999999127,-
2024-01-04 06:49:59.999,43148.49,43155.8,-7.310000000004948,-
2024-01-04 06:50:59.999,43134.67,43138.4,-3.7300000000032014,-
2024-01-04 06:51:59.999,43136.15,43139.6,-3.4499999999970896,-
2024-01-04 06:52:59.999,43140.11,43145.8,-5.690000000002328,-
2024-01-04 06:53:59.999,43141.3,43144.3,-3.0,-
2024-01-04 06:54:59.999,43144.82,43150.0,-5.180000000000291,-
2024-01-04 06:55:59.999,43151.91,43153.6,-1.6899999999950523,-
2024-01-04 06:56:59.999,43142.57,43147.0,-4.430000000000291,-
2024-01-04 06:57:59.999,43151.1,43158.7,-7.599999999998545,-
2024-01-04 06:58:59.999,43155.99,43162.7,-6.709999999999127,-
2024-01-04 06:59:59.999,43155.46,43163.7,-8.239999999997963,-
2024-01-04 07:00:59.999,43181.09,43187.1,-6.010000000002037,-
2024-01-04 07:01:59.999,43171.09,43180.4,-9.310000000004948,-
2024-01-04 07:02:59.999,43156.94,43160.0,-3.0599999999976717,-
2024-01-04 07:03:59.999,43195.33,43199.9,-4.569999999999709,-
2024-01-04 07:04:59.999,43246.3,43250.0,-3.6999999999970896,-
2024-01-04 07:05:59.999,43233.56,43234.4,-0.8400000000037835,-
2024-01-04 07:06:59.999,43258.27,43263.4,-5.130000000004657,-
2024-01-04 07:07:59.999,43170.27,43172.0,-1.7300000000032014,-
2024-01-04 07:08:59.999,43146.0,43150.0,-4.0,-
2024-01-04 07:09:59.999,43134.33,43140.0,-5.669999999998254,-
2024-01-04 07:10:59.999,43165.39,43168.4,-3.0100000000020373,-
2024-01-04 07:11:59.999,43164.93,43173.0,-8.069999999999709,-
2024-01-04 07:12:59.999,43120.64,43127.0,-6.360000000000582,-
2024-01-04 07:13:59.999,43111.06,43108.3,2.7599999999947613,+
2024-01-04 07:14:59.999,43099.92,43100.5,-0.5800000000017462,-
2024-01-04 07:15:59.999,43081.1,43083.4,-2.3000000000029104,-
2024-01-04 07:16:59.999,43066.37,43071.1,-4.7299999999959255,-
2024-01-04 07:17:59.999,43064.3,43067.7,-3.3999999999941792,-
2024-01-04 07:18:59.999,43031.42,43039.1,-7.680000000000291,-
2024-01-04 07:19:59.999,42974.9,42974.9,0.0,=
2024-01-04 07:20:59.999,42983.96,42986.6,-2.639999999999418,-
2024-01-04 07:21:59.999,42982.33,42987.0,-4.669999999998254,-
2024-01-04 07:22:59.999,43021.42,43030.3,-8.880000000004657,-
2024-01-04 07:23:59.999,43022.06,43028.4,-6.3400000000037835,-
2024-01-04 07:24:59.999,43046.02,43052.9,-6.880000000004657,-
2024-01-04 07:25:59.999,43046.0,43051.9,-5.900000000001455,-
2024-01-04 07:26:59.999,43040.95,43047.1,-6.150000000001455,-
2024-01-04 07:27:59.999,43047.93,43054.0,-6.069999999999709,-
2024-01-04 07:28:59.999,43064.25,43070.0,-5.75,-
2024-01-04 07:29:59.999,43061.96,43063.5,-1.5400000000008731,-
2024-01-04 07:30:59.999,43072.09,43082.0,-9.910000000003492,-
2024-01-04 07:31:59.999,43092.0,43100.0,-8.0,-
2024-01-04 07:32:59.999,43144.01,43152.9,-8.889999999999418,-
2024-01-04 07:33:59.999,43133.14,43143.0,-9.860000000000582,-
2024-01-04 07:34:59.999,43114.01,43123.9,-9.889999999999418,-
2024-01-04 07:35:59.999,43096.0,43098.8,-2.8000000000029104,-
2024-01-04 07:36:59.999,43090.58,43091.0,-0.41999999999825377,-
2024-01-04 07:37:59.999,43085.99,43091.1,-5.110000000000582,-
2024-01-04 07:38:59.999,43091.9,43096.5,-4.599999999998545,-
2024-01-04 07:39:59.999,43038.0,43051.7,-13.69999999999709,-
2024-01-04 07:40:59.999,42989.94,43001.5,-11.559999999997672,-
2024-01-04 07:41:59.999,42841.24,42849.6,-8.360000000000582,-
2024-01-04 07:42:59.999,42895.97,42906.9,-10.930000000000291,-
2024-01-04 07:43:59.999,43024.28,43032.0,-7.720000000001164,-
2024-01-04 07:44:59.999,42989.58,42995.3,-5.720000000001164,-
2024-01-04 07:45:59.999,42977.27,42981.5,-4.230000000003201,-
2024-01-04 07:46:59.999,42897.28,42898.0,-0.7200000000011642,-
2024-01-04 07:47:59.999,42907.79,42913.1,-5.309999999997672,-
2024-01-04 07:48:59.999,42887.01,42892.4,-5.389999999999418,-
2024-01-04 07:49:59.999,42877.03,42883.7,-6.669999999998254,-
2024-01-04 07:50:59.999,42874.35,42884.5,-10.150000000001455,-
2024-01-04 07:51:59.999,42836.55,42841.0,-4.44999999999709,-
2024-01-04 07:52:59.999,42897.67,42899.5,-1.8300000000017462,-
2024-01-04 07:53:59.999,42874.48,42879.1,-4.619999999995343,-
2024-01-04 07:54:59.999,42848.87,42851.7,-2.8299999999944703,-
2024-01-04 07:55:59.999,42792.0,42802.9,-10.900000000001455,-
2024-01-04 07:56:59.999,42776.88,42786.7,-9.819999999999709,-
2024-01-04 07:57:59.999,42814.19,42821.6,-7.4099999999962165,-
2024-01-04 07:58:59.999,42795.38,42810.1,-14.720000000001164,-
2024-01-04 07:59:59.999,42763.08,42775.0,-11.919999999998254,-
2024-01-04 08:00:59.999,42850.0,42860.1,-10.099999999998545,-
2024-01-04 08:01:59.999,42870.59,42875.1,-4.510000000002037,-
2024-01-04 08:02:59.999,42900.13,42903.8,-3.6700000000055297,-
2024-01-04 08:03:59.999,42880.68,42888.0,-7.319999999999709,-
2024-01-04 08:04:59.999,42871.38,42879.2,-7.819999999999709,-
2024-01-04 08:05:59.999,42864.61,42869.5,-4.889999999999418,-
2024-01-04 08:06:59.999,42882.84,42890.3,-7.460000000006403,-
2024-01-04 08:07:59.999,42857.99,42864.2,-6.209999999999127,-
2024-01-04 08:08:59.999,42831.28,42840.4,-9.12000000000262,-
2024-01-04 08:09:59.999,42794.24,42802.8,-8.560000000004948,-
2024-01-04 08:10:59.999,42861.09,42872.0,-10.910000000003492,-
2024-01-04 08:11:59.999,42867.99,42876.8,-8.810000000004948,-
2024-01-04 08:12:59.999,42868.01,42875.4,-7.389999999999418,-
2024-01-04 08:13:59.999,42885.99,42892.1,-6.110000000000582,-
2024-01-04 08:14:59.999,42859.29,42870.4,-11.110000000000582,-
2024-01-04 08:15:59.999,42813.4,42827.4,-14.0,-
2024-01-04 08:16:59.999,42781.75,42797.3,-15.55000000000291,-
2024-01-04 08:17:59.999,42779.6,42793.2,-13.599999999998545,-
2024-01-04 08:18:59.999,42759.79,42771.1,-11.309999999997672,-
2024-01-04 08:19:59.999,42781.1,42793.3,-12.200000000004366,-
2024-01-04 08:20:59.999,42878.08,42888.2,-10.119999999995343,-
2024-01-04 08:21:59.999,42900.0,42911.1,-11.099999999998545,-
2024-01-04 08:22:59.999,42919.95,42930.4,-10.450000000004366,-
2024-01-04 08:23:59.999,42897.64,42905.8,-8.160000000003492,-
2024-01-04 08:24:59.999,42904.99,42914.3,-9.310000000004948,-
2024-01-04 08:25:59.999,42916.01,42922.8,-6.790000000000873,-
2024-01-04 08:26:59.999,42950.01,42964.0,-13.989999999997963,-
2024-01-04 08:27:59.999,42949.13,42956.6,-7.470000000001164,-
2024-01-04 08:28:59.999,42932.27,42943.4,-11.130000000004657,-
2024-01-04 08:29:59.999,42939.24,42948.1,-8.860000000000582,-
2024-01-04 08:30:59.999,42942.88,42947.8,-4.92000000000553,-
2024-01-04 08:31:59.999,42927.19,42934.1,-6.9099999999962165,-
2024-01-04 08:32:59.999,42895.41,42902.7,-7.289999999993597,-
2024-01-04 08:33:59.999,42896.14,42902.1,-5.959999999999127,-
2024-01-04 08:34:59.999,42854.0,42858.2,-4.19999999999709,-
2024-01-04 08:35:59.999,42843.23,42849.8,-6.569999999999709,-
2024-01-04 08:36:59.999,42832.01,42837.7,-5.689999999995052,-
2024-01-04 08:37:59.999,42787.99,42795.6,-7.610000000000582,-
2024-01-04 08:38:59.999,42791.3,42805.8,-14.5,-
2024-01-04 08:39:59.999,42782.84,42796.9,-14.060000000004948,-
2024-01-04 08:40:59.999,42789.32,42802.1,-12.779999999998836,-
2024-01-04 08:41:59.999,42822.25,42832.2,-9.94999999999709,-
2024-01-04 08:42:59.999,42808.71,42819.2,-10.489999999997963,-
2024-01-04 08:43:59.999,42800.53,42810.0,-9.470000000001164,-
2024-01-04 08:44:59.999,42791.11,42801.6,-10.489999999997963,-
2024-01-04 08:45:59.999,42791.11,42801.6,-10.489999999997963,-
2024-01-04 08:46:59.999,42792.84,42801.9,-9.060000000004948,-
2024-01-04 08:47:59.999,42856.28,42870.0,-13.720000000001164,-
2024-01-04 08:48:59.999,42812.0,42827.4,-15.400000000001455,-
2024-01-04 08:49:59.999,42811.66,42820.3,-8.639999999999418,-
2024-01-04 08:50:59.999,42830.3,42839.5,-9.19999999999709,-
2024-01-04 08:51:59.999,42870.07,42878.6,-8.529999999998836,-
2024-01-04 08:52:59.999,42885.99,42895.8,-9.810000000004948,-
2024-01-04 08:53:59.999,42861.52,42870.8,-9.280000000006112,-
2024-01-04 08:54:59.999,42861.1,42866.0,-4.900000000001455,-
2024-01-04 08:55:59.999,42880.0,42888.4,-8.400000000001455,-
2024-01-04 08:56:59.999,42872.0,42878.8,-6.80000000000291,-
2024-01-04 08:57:59.999,42855.99,42861.9,-5.9100000000034925,-
2024-01-04 08:58:59.999,42844.33,42851.1,-6.769999999996799,-
2024-01-04 08:59:59.999,42849.66,42858.7,-9.039999999993597,-
2024-01-04 09:00:59.999,42882.06,42892.4,-10.340000000003783,-
2024-01-04 09:01:59.999,42901.57,42908.7,-7.129999999997381,-
2024-01-04 09:02:59.999,42904.5,42912.2,-7.69999999999709,-
2024-01-04 09:03:59.999,42888.73,42901.0,-12.269999999996799,-
2024-01-04 09:04:59.999,42896.01,42901.6,-5.5899999999965075,-
2024-01-04 09:05:59.999,42899.97,42910.9,-10.930000000000291,-
2024-01-04 09:06:59.999,42898.18,42911.6,-13.419999999998254,-
2024-01-04 09:07:59.999,42921.29,42935.8,-14.510000000002037,-
2024-01-04 09:08:59.999,42940.82,42951.7,-10.87999999999738,-
2024-01-04 09:09:59.999,42908.04,42918.2,-10.159999999996217,-
2024-01-04 09:10:59.999,42909.99,42920.2,-10.209999999999127,-
2024-01-04 09:11:59.999,42926.08,42934.5,-8.419999999998254,-
2024-01-04 09:12:59.999,42901.11,42913.4,-12.290000000000873,-
2024-01-04 09:13:59.999,42881.78,42890.8,-9.020000000004075,-
2024-01-04 09:14:59.999,42871.12,42877.3,-6.180000000000291,-
2024-01-04 09:15:59.999,42895.55,42907.1,-11.549999999995634,-
2024-01-04 09:16:59.999,42931.1,42939.0,-7.900000000001455,-
2024-01-04 09:17:59.999,42934.73,42946.9,-12.169999999998254,-
2024-01-04 09:18:59.999,42940.02,42949.1,-9.080000000001746,-
2024-01-04 09:19:59.999,42916.0,42924.7,-8.69999999999709,-
2024-01-04 09:20:59.999,42879.99,42893.6,-13.610000000000582,-
2024-01-04 09:21:59.999,42911.09,42926.0,-14.910000000003492,-
2024-01-04 09:22:59.999,42939.49,42950.0,-10.510000000002037,-
2024-01-04 09:23:59.999,42965.51,42973.2,-7.689999999995052,-
2024-01-04 09:24:59.999,42962.39,42970.5,-8.110000000000582,-
2024-01-04 09:25:59.999,42978.43,42983.9,-5.470000000001164,-
2024-01-04 09:26:59.999,42999.99,43015.6,-15.610000000000582,-
2024-01-04 09:27:59.999,43005.28,43015.5,-10.220000000001164,-
2024-01-04 09:28:59.999,42991.11,43002.9,-11.790000000000873,-
2024-01-04 09:29:59.999,42987.65,43002.6,-14.94999999999709,-
2024-01-04 09:30:59.999,43025.28,43039.7,-14.419999999998254,-
2024-01-04 09:31:59.999,43034.38,43048.6,-14.220000000001164,-
2024-01-04 09:32:59.999,43056.99,43076.1,-19.110000000000582,-
2024-01-04 09:33:59.999,43081.1,43098.5,-17.400000000001455,-
2024-01-04 09:34:59.999,42969.67,42985.9,-16.2300000000032,-
2024-01-04 09:35:59.999,42932.71,42947.5,-14.790000000000873,-
2024-01-04 09:36:59.999,42936.85,42953.7,-16.849999999998545,-
2024-01-04 09:37:59.999,42965.49,42984.1,-18.610000000000582,-
2024-01-04 09:38:59.999,42957.95,42977.5,-19.55000000000291,-
2024-01-04 09:39:59.999,42934.0,42950.1,-16.099999999998545,-
2024-01-04 09:40:59.999,42957.44,42972.8,-15.360000000000582,-
2024-01-04 09:41:59.999,42948.86,42964.5,-15.639999999999418,-
2024-01-04 09:42:59.999,42979.76,42992.5,-12.739999999997963,-
2024-01-04 09:43:59.999,42972.73,42988.0,-15.269999999996799,-
2024-01-04 09:44:59.999,42955.28,42967.3,-12.020000000004075,-
2024-01-04 09:45:59.999,42970.35,42983.8,-13.450000000004366,-
2024-01-04 09:46:59.999,42978.02,42993.4,-15.380000000004657,-
2024-01-04 09:47:59.999,42958.0,42972.6,-14.599999999998545,-
2024-01-04 09:48:59.999,42966.02,42980.0,-13.980000000003201,-
2024-01-04 09:49:59.999,42961.08,42979.4,-18.31999999999971,-
2024-01-04 09:50:59.999,43019.18,43032.8,-13.62000000000262,-
2024-01-04 09:51:59.999,42995.46,43008.6,-13.139999999999418,-
2024-01-04 09:52:59.999,43018.92,43032.0,-13.080000000001746,-
2024-01-04 09:53:59.999,43018.72,43035.9,-17.18000000000029,-
2024-01-04 09:54:59.999,43029.88,43045.2,-15.319999999999709,-
2024-01-04 09:55:59.999,43053.49,43066.4,-12.910000000003492,-
2024-01-04 09:56:59.999,43028.45,43042.0,-13.55000000000291,-
2024-01-04 09:57:59.999,42999.71,43013.3,-13.590000000003783,-
2024-01-04 09:58:59.999,43007.73,43023.7,-15.969999999993888,-
2024-01-04 09:59:59.999,43007.74,43020.6,-12.860000000000582,-
2024-01-04 10:00:59.999,43000.86,43010.5,-9.639999999999418,-
2024-01-04 10:01:59.999,43055.31,43070.1,-14.790000000000873,-
2024-01-04 10:02:59.999,43042.99,43053.2,-10.209999999999127,-
2024-01-04 10:03:59.999,43080.15,43090.0,-9.849999999998545,-
2024-01-04 10:04:59.999,43062.81,43072.9,-10.090000000003783,-
2024-01-04 10:05:59.999,43051.11,43061.2,-10.089999999996508,-
2024-01-04 10:06:59.999,43007.89,43018.0,-10.110000000000582,-
2024-01-04 10:07:59.999,42982.23,42992.6,-10.369999999995343,-
2024-01-04 10:08:59.999,42961.99,42970.2,-8.209999999999127,-
2024-01-04 10:09:59.999,42962.0,42972.2,-10.19999999999709,-
2024-01-04 10:10:59.999,42943.92,42951.0,-7.080000000001746,-
2024-01-04 10:11:59.999,42943.94,42950.1,-6.1599999999962165,-
2024-01-04 10:12:59.999,42935.37,42947.4,-12.029999999998836,-
2024-01-04 10:13:59.999,42928.05,42940.9,-12.849999999998545,-
2024-01-04 10:14:59.999,42939.4,42950.0,-10.599999999998545,-
2024-01-04 10:15:59.999,42914.87,42925.0,-10.12999999999738,-
2024-01-04 10:16:59.999,42861.1,42871.7,-10.599999999998545,-
2024-01-04 10:17:59.999,42864.12,42874.7,-10.57999999999447,-
2024-01-04 10:18:59.999,42863.6,42870.0,-6.400000000001455,-
2024-01-04 10:19:59.999,42845.12,42856.7,-11.57999999999447,-
2024-01-04 10:20:59.999,42814.96,42822.0,-7.040000000000873,-
2024-01-04 10:21:59.999,42835.04,42842.8,-7.760000000002037,-
2024-01-04 10:22:59.999,42837.07,42845.3,-8.230000000003201,-
2024-01-04 10:23:59.999,42791.1,42800.0,-8.900000000001455,-
2024-01-04 10:24:59.999,42776.01,42782.6,-6.5899999999965075,-
2024-01-04 10:25:59.999,42678.52,42688.8,-10.280000000006112,-
2024-01-04 10:26:59.999,42732.09,42745.3,-13.210000000006403,-
2024-01-04 10:27:59.999,42810.33,42817.4,-7.069999999999709,-
2024-01-04 10:28:59.999,42818.08,42826.8,-8.720000000001164,-
2024-01-04 10:29:59.999,42786.61,42797.9,-11.290000000000873,-
2024-01-04 10:30:59.999,42804.16,42815.6,-11.439999999995052,-
2024-01-04 10:31:59.999,42763.47,42778.0,-14.529999999998836,-
2024-01-04 10:32:59.999,42853.92,42867.6,-13.680000000000291,-
2024-01-04 10:33:59.999,42915.02,42929.2,-14.180000000000291,-
2024-01-04 10:34:59.999,42893.36,42907.3,-13.940000000002328,-
2024-01-04 10:35:59.999,42896.81,42906.9,-10.090000000003783,-
2024-01-04 10:36:59.999,42881.09,42894.0,-12.910000000003492,-
2024-01-04 10:37:59.999,42920.27,42929.5,-9.230000000003201,-
2024-01-04 10:38:59.999,42970.01,42978.8,-8.790000000000873,-
2024-01-04 10:39:59.999,42974.01,42983.4,-9.389999999999418,-
2024-01-04 10:40:59.999,43020.13,43037.3,-17.17000000000553,-
2024-01-04 10:41:59.999,43091.79,43114.2,-22.409999999996217,-
2024-01-04 10:42:59.999,43067.16,43082.0,-14.839999999996508,-
2024-01-04 10:43:59.999,43046.35,43060.4,-14.05000000000291,-
2024-01-04 10:44:59.999,43014.0,43028.9,-14.900000000001455,-
2024-01-04 10:45:59.999,43000.01,43011.9,-11.889999999999418,-
2024-01-04 10:46:59.999,43028.08,43043.8,-15.720000000001164,-
2024-01-04 10:47:59.999,43065.87,43081.6,-15.729999999995925,-
2024-01-04 10:48:59.999,43065.64,43072.8,-7.1600000000034925,-
2024-01-04 10:49:59.999,43062.48,43071.4,-8.919999999998254,-
2024-01-04 10:50:59.999,43030.14,43040.8,-10.660000000003492,-
2024-01-04 10:51:59.999,43044.0,43057.7,-13.69999999999709,-
2024-01-04 10:52:59.999,43039.96,43054.3,-14.340000000003783,-
2024-01-04 10:53:59.999,43035.7,43045.9,-10.200000000004366,-
2024-01-04 10:54:59.999,43064.79,43076.7,-11.909999999996217,-
2024-01-04 10:55:59.999,43065.84,43082.7,-16.860000000000582,-
2024-01-04 10:56:59.999,43043.49,43061.9,-18.410000000003492,-
2024-01-04 10:57:59.999,43062.74,43080.0,-17.260000000002037,-
2024-01-04 10:58:59.999,43069.99,43086.5,-16.510000000002037,-
2024-01-04 10:59:59.999,43073.26,43089.5,-16.239999999997963,-
2024-01-04 11:00:59.999,43094.03,43110.0,-15.970000000001164,-
2024-01-04 11:01:59.999,43110.05,43125.0,-14.94999999999709,-
2024-01-04 11:02:59.999,43130.0,43142.9,-12.900000000001455,-
2024-01-04 11:03:59.999,43095.69,43108.9,-13.209999999999127,-
2024-01-04 11:04:59.999,43110.02,43120.3,-10.280000000006112,-
2024-01-04 11:05:59.999,43106.18,43117.1,-10.919999999998254,-
2024-01-04 11:06:59.999,43045.32,43054.4,-9.080000000001746,-
2024-01-04 11:07:59.999,43043.09,43057.8,-14.710000000006403,-
2024-01-04 11:08:59.999,43065.99,43079.9,-13.910000000003492,-
2024-01-04 11:09:59.999,43049.55,43057.8,-8.25,-
2024-01-04 11:10:59.999,43086.69,43103.9,-17.209999999999127,-
2024-01-04 11:11:59.999,43054.63,43068.2,-13.569999999999709,-
2024-01-04 11:12:59.999,43011.1,43016.1,-5.0,-
2024-01-04 11:13:59.999,43035.69,43048.3,-12.610000000000582,-
2024-01-04 11:14:59.999,43035.99,43047.0,-11.010000000002037,-
2024-01-04 11:15:59.999,43029.59,43035.3,-5.710000000006403,-
2024-01-04 11:16:59.999,42975.65,42981.2,-5.549999999995634,-
2024-01-04 11:17:59.999,42961.11,42970.0,-8.889999999999418,-
2024-01-04 11:18:59.999,43055.68,43072.3,-16.62000000000262,-
2024-01-04 11:19:59.999,43049.99,43067.6,-17.610000000000582,-
2024-01-04 11:20:59.999,43077.13,43092.7,-15.569999999999709,-
