Time,Spot,Future,Difference,Percentage Difference,Label
2024-01-09 01:56:59.999,1.34328,,,,=
2024-01-09 01:57:59.999,1.33889,,,,=
2024-01-09 01:58:59.999,1.34154,,,,=
2024-01-09 01:59:59.999,1.3427,,,,=
2024-01-09 02:00:59.999,1.33922,,,,=
2024-01-09 02:01:59.999,1.33806,,,,=
2024-01-09 02:02:59.999,1.34101,,,,=
2024-01-09 02:03:59.999,1.34223,,,,=
2024-01-09 02:04:59.999,1.34594,,,,=
2024-01-09 02:05:59.999,1.34406,,,,=
2024-01-09 02:06:59.999,1.34441,,,,=
2024-01-09 02:07:59.999,1.34447,,,,=
2024-01-09 02:08:59.999,1.33117,,,,=
2024-01-09 02:09:59.999,1.34054,,,,=
2024-01-09 02:10:59.999,1.34506,,,,=
2024-01-09 02:11:59.999,1.34402,,,,=
2024-01-09 02:12:59.999,1.33189,,,,=
2024-01-09 02:13:59.999,1.33366,,,,=
2024-01-09 02:14:59.999,1.32995,,,,=
2024-01-09 02:15:59.999,1.33289,,,,=
2024-01-09 02:16:59.999,1.33632,,,,=
2024-01-09 02:17:59.999,1.32903,,,,=
2024-01-09 02:18:59.999,1.33405,,,,=
2024-01-09 02:19:59.999,1.33864,,,,=
2024-01-09 02:20:59.999,1.34053,,,,=
2024-01-09 02:21:59.999,1.33856,,,,=
2024-01-09 02:22:59.999,1.33958,,,,=
2024-01-09 02:23:59.999,1.33862,,,,=
2024-01-09 02:24:59.999,1.32947,,,,=
2024-01-09 02:25:59.999,1.33279,,,,=
2024-01-09 02:26:59.999,1.33707,,,,=
2024-01-09 02:27:59.999,1.33636,,,,=
2024-01-09 02:28:59.999,1.33806,,,,=
2024-01-09 02:29:59.999,1.33897,,,,=
2024-01-09 02:30:59.999,1.34427,,,,=
2024-01-09 02:31:59.999,1.34581,,,,=
2024-01-09 02:32:59.999,1.34337,,,,=
2024-01-09 02:33:59.999,1.34328,,,,=
2024-01-09 02:34:59.999,1.3422,,,,=
2024-01-09 02:35:59.999,1.34202,,,,=
2024-01-09 02:36:59.999,1.34039,,,,=
2024-01-09 02:37:59.999,1.33583,,,,=
2024-01-09 02:38:59.999,1.33778,,,,=
2024-01-09 02:39:59.999,1.33664,,,,=
2024-01-09 02:40:59.999,1.33516,,,,=
2024-01-09 02:41:59.999,1.32406,,,,=
2024-01-09 02:42:59.999,1.33504,,,,=
2024-01-09 02:43:59.999,1.33574,,,,=
2024-01-09 02:44:59.999,1.33113,,,,=
2024-01-09 02:45:59.999,1.33257,,,,=
2024-01-09 02:46:59.999,1.33596,,,,=
2024-01-09 02:47:59.999,1.33505,,,,=
2024-01-09 02:48:59.999,1.32899,,,,=
2024-01-09 02:49:59.999,1.33001,,,,=
2024-01-09 02:50:59.999,1.33003,,,,=
2024-01-09 02:51:59.999,1.338,,,,=
2024-01-09 02:52:59.999,1.33855,,,,=
2024-01-09 02:53:59.999,1.34346,,,,=
2024-01-09 02:54:59.999,1.34371,,,,=
2024-01-09 02:55:59.999,1.34384,,,,=
2024-01-09 02:56:59.999,1.33852,,,,=
2024-01-09 02:57:59.999,1.34004,,,,=
2024-01-09 02:58:59.999,1.33853,,,,=
2024-01-09 02:59:59.999,1.34833,,,,=
2024-01-09 03:00:59.999,1.35354,,,,=
2024-01-09 03:01:59.999,1.35321,,,,=
2024-01-09 03:02:59.999,1.35381,,,,=
2024-01-09 03:03:59.999,1.35495,,,,=
2024-01-09 03:04:59.999,1.3582,,,,=
2024-01-09 03:05:59.999,1.3575,,,,=
2024-01-09 03:06:59.999,1.35454,,,,=
2024-01-09 03:07:59.999,1.35373,,,,=
2024-01-09 03:08:59.999,1.3521,,,,=
2024-01-09 03:09:59.999,1.35204,,,,=
2024-01-09 03:10:59.999,1.34557,,,,=
2024-01-09 03:11:59.999,1.34144,,,,=
2024-01-09 03:12:59.999,1.34114,,,,=
2024-01-09 03:13:59.999,1.34124,,,,=
2024-01-09 03:14:59.999,1.34113,,,,=
2024-01-09 03:15:59.999,1.33381,,,,=
2024-01-09 03:16:59.999,1.33114,,,,=
2024-01-09 03:17:59.999,1.33706,,,,=
2024-01-09 03:18:59.999,1.34091,,,,=
2024-01-09 03:19:59.999,1.34001,,,,=
2024-01-09 03:20:59.999,1.34109,,,,=
2024-01-09 03:21:59.999,1.34106,,,,=
2024-01-09 03:22:59.999,1.34004,,,,=
2024-01-09 03:23:59.999,1.33573,,,,=
2024-01-09 03:24:59.999,1.3304,,,,=
2024-01-09 03:25:59.999,1.34388,,,,=
2024-01-09 03:26:59.999,1.3486,,,,=
2024-01-09 03:27:59.999,1.35024,,,,=
2024-01-09 03:28:59.999,1.35082,,,,=
2024-01-09 03:29:59.999,1.35239,,,,=
2024-01-09 03:30:59.999,1.35044,,,,=
2024-01-09 03:31:59.999,1.34864,,,,=
2024-01-09 03:32:59.999,1.34851,,,,=
2024-01-09 03:33:59.999,1.34598,,,,=
