Time,Spot,Future,Difference,Percentage Difference,Label
2023-12-27 10:00:59.999,1.2882,1.2316,0.056599999999999984,4.393727682036949,+
2023-12-27 10:01:59.999,1.4,1.2112,0.18879999999999986,13.485714285714275,+
2023-12-27 10:02:59.999,1.36735,1.2309,0.13644999999999996,9.97915676308187,+
2023-12-27 10:03:59.999,1.31952,1.2293,0.09021999999999997,6.837334788407904,+
2023-12-27 10:04:59.999,1.3526,1.2196,0.133,9.832914387106314,+
2023-12-27 10:05:59.999,1.34009,1.2115,0.12858999999999998,9.595624174495741,+
2023-12-27 10:06:59.999,1.32199,1.204,0.11799000000000004,8.925180977163219,+
2023-12-27 10:07:59.999,1.32335,1.2206,0.10275000000000012,7.764385838969291,+
2023-12-27 10:08:59.999,1.3296,1.2172,0.11239999999999983,8.453670276774957,+
2023-12-27 10:09:59.999,1.37001,1.1995,0.17050999999999994,12.445894555514188,+
2023-12-27 10:10:59.999,1.33134,1.1902,0.14114000000000004,10.60134901678009,+
2023-12-27 10:11:59.999,1.34867,1.1974,0.15127000000000002,11.21623525399097,+
2023-12-27 10:12:59.999,1.34266,1.2003,0.14236000000000004,10.602833181892663,+
2023-12-27 10:13:59.999,1.34291,1.2015,0.14141000000000004,10.53011743154791,+
2023-12-27 10:14:59.999,1.33293,1.1982,0.13473000000000002,10.107807611802572,+
2023-12-27 10:15:59.999,1.32298,1.2086,0.11438000000000015,8.64563334290769,+
2023-12-27 10:16:59.999,1.33118,1.2143,0.1168800000000001,8.780179990684964,+
2023-12-27 10:17:59.999,1.32291,1.217,0.10590999999999995,8.005835619959026,+
2023-12-27 10:18:59.999,1.30475,1.2176,0.08715000000000006,6.679440505844035,+
2023-12-27 10:19:59.999,1.32197,1.2176,0.10437000000000007,7.895035439533429,+
2023-12-27 10:20:59.999,1.30225,1.2304,0.07184999999999997,5.51737377615665,+
2023-12-27 10:21:59.999,1.30367,1.2214,0.08227000000000007,6.310646099089498,+
2023-12-27 10:22:59.999,1.25209,1.2193,0.032789999999999875,2.6188213307350012,+
2023-12-27 10:23:59.999,1.20723,1.206,0.0012300000000000644,0.10188613603042207,+
2023-12-27 10:24:59.999,1.17591,1.2181,-0.04218999999999995,-3.5878596151065945,-
2023-12-27 10:25:59.999,1.22843,1.2229,0.005529999999999813,0.450168100746466,+
2023-12-27 10:26:59.999,1.19,1.2079,-0.017900000000000027,-1.5042016806722713,-
2023-12-27 10:27:59.999,1.19787,1.2162,-0.018329999999999957,-1.5302161336372027,-
2023-12-27 10:28:59.999,1.17874,1.2229,-0.0441600000000002,-3.746373246008467,-
2023-12-27 10:29:59.999,1.16401,1.2262,-0.06218999999999997,-5.34273760534703,-
2023-12-27 10:30:59.999,1.16996,1.2346,-0.06463999999999981,-5.524975212827772,-
2023-12-27 10:31:59.999,1.1689,1.2544,-0.08549999999999991,-7.314569253143974,-
2023-12-27 10:32:59.999,1.18499,1.2688,-0.08380999999999994,-7.072633524333534,-
2023-12-27 10:33:59.999,1.20214,1.265,-0.06285999999999992,-5.229008268587678,-
2023-12-27 10:34:59.999,1.20193,1.27,-0.06807000000000007,-5.663391378865664,-
2023-12-27 10:35:59.999,1.22498,1.2835,-0.05852000000000013,-4.777220852585359,-
2023-12-27 10:36:59.999,1.20029,1.2779,-0.07760999999999996,-6.465937398462035,-
2023-12-27 10:37:59.999,1.17701,1.2634,-0.08639000000000019,-7.339784708711072,-
2023-12-27 10:38:59.999,1.18498,1.2512,-0.06622000000000017,-5.588279970969989,-
2023-12-27 10:39:59.999,1.19804,1.2468,-0.048759999999999915,-4.069980968915889,-
