Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2023-12-18 00:27:00,41372.52000000,41396.00000000,41358.72000000,41391.22000000,27.80919000,2023-12-18 00:27:59.999,1150686.69735670,942,18.59400000,769305.74359000,0
2023-12-18 00:28:00,41391.23000000,41396.00000000,41374.64000000,41393.11000000,27.39956000,2023-12-18 00:28:59.999,1133990.77828720,708,18.97742000,785400.44045680,0
2023-12-18 00:29:00,41393.11000000,41397.50000000,41393.10000000,41396.00000000,10.80438000,2023-12-18 00:29:59.999,447239.71992530,410,5.98768000,247855.60763680,0
2023-12-18 00:30:00,41396.00000000,41411.10000000,41388.01000000,41397.47000000,18.32446000,2023-12-18 00:30:59.999,758619.51872630,1406,11.11308000,460081.59410230,0
2023-12-18 00:31:00,41397.47000000,41419.77000000,41394.47000000,41395.53000000,20.35929000,2023-12-18 00:31:59.999,843038.31144430,931,10.47290000,433645.36882690,0
2023-12-18 00:32:00,41395.53000000,41419.77000000,41395.53000000,41404.72000000,22.21407000,2023-12-18 00:32:59.999,919819.80968250,775,10.31085000,426906.33012490,0
2023-12-18 00:33:00,41404.72000000,41409.81000000,41395.76000000,41395.77000000,15.42854000,2023-12-18 00:33:59.999,638831.68317050,550,7.45744000,308792.79114110,0
2023-12-18 00:34:00,41395.77000000,41427.92000000,41395.76000000,41426.02000000,9.22745000,2023-12-18 00:34:59.999,382110.13583060,668,7.51492000,311187.18257830,0
2023-12-18 00:35:00,41426.02000000,41431.52000000,41414.00000000,41426.43000000,89.61839000,2023-12-18 00:35:59.999,3712205.10010280,1320,72.74111000,3013089.99447840,0
2023-12-18 00:36:00,41426.44000000,41445.00000000,41420.00000000,41420.01000000,48.68864000,2023-12-18 00:36:59.999,2017330.73032590,1290,31.01018000,1284901.08254090,0
2023-12-18 00:37:00,41420.01000000,41420.01000000,41399.00000000,41399.01000000,5.17404000,2023-12-18 00:37:59.999,214257.58859660,502,0.46180000,19122.45011510,0
2023-12-18 00:38:00,41399.00000000,41400.01000000,41380.00000000,41382.01000000,32.65525000,2023-12-18 00:38:59.999,1351652.27862700,784,11.29954000,467686.91222200,0
2023-12-18 00:39:00,41382.01000000,41428.04000000,41371.10000000,41428.03000000,40.91033000,2023-12-18 00:39:59.999,1693395.43945060,1104,38.08714000,1576550.77656790,0
2023-12-18 00:40:00,41428.04000000,41428.77000000,41400.00000000,41400.00000000,25.41594000,2023-12-18 00:40:59.999,1052721.41750570,1678,8.96885000,371468.04851920,0
2023-12-18 00:41:00,41400.00000000,41400.01000000,41381.11000000,41381.11000000,10.72815000,2023-12-18 00:41:59.999,444049.76496080,595,3.36751000,139388.67985860,0
2023-12-18 00:42:00,41381.11000000,41381.12000000,41361.48000000,41366.58000000,16.55811000,2023-12-18 00:42:59.999,684962.47541120,546,3.66065000,151424.44511300,0
2023-12-18 00:43:00,41366.59000000,41374.00000000,41344.83000000,41351.49000000,27.88051000,2023-12-18 00:43:59.999,1153175.79757350,775,7.36030000,304421.35221230,0
2023-12-18 00:44:00,41351.49000000,41366.42000000,41351.48000000,41359.05000000,12.77163000,2023-12-18 00:44:59.999,528242.73412060,529,6.44002000,266343.83941070,0
2023-12-18 00:45:00,41359.04000000,41364.24000000,41347.08000000,41354.72000000,19.41215000,2023-12-18 00:45:59.999,802811.19147340,810,11.39200000,471128.08398310,0
2023-12-18 00:46:00,41354.73000000,41365.00000000,41342.43000000,41364.99000000,18.85012000,2023-12-18 00:46:59.999,779512.35530250,750,10.07637000,416678.87233550,0
2023-12-18 00:47:00,41365.00000000,41389.67000000,41364.99000000,41371.10000000,26.36365000,2023-12-18 00:47:59.999,1091008.34383730,750,13.52138000,559519.89170490,0
2023-12-18 00:48:00,41371.10000000,41371.11000000,41322.70000000,41325.99000000,25.06475000,2023-12-18 00:48:59.999,1036330.33275570,810,11.65016000,481651.63042750,0
2023-12-18 00:49:00,41326.00000000,41356.00000000,41325.99000000,41355.99000000,23.70632000,2023-12-18 00:49:59.999,980000.59077480,651,9.56326000,395353.47161470,0
2023-12-18 00:50:00,41356.00000000,41398.00000000,41355.99000000,41398.00000000,18.19748000,2023-12-18 00:50:59.999,752884.70489310,710,10.88228000,450236.09789600,0
2023-12-18 00:51:00,41397.99000000,41408.56000000,41368.01000000,41382.34000000,24.09725000,2023-12-18 00:51:59.999,997326.71596150,930,16.95588000,701753.13233700,0
2023-12-18 00:52:00,41382.35000000,41400.32000000,41382.34000000,41392.15000000,14.61708000,2023-12-18 00:52:59.999,605068.01111610,634,7.08710000,293365.19874880,0
2023-12-18 00:53:00,41392.14000000,41418.32000000,41392.14000000,41418.31000000,7.64808000,2023-12-18 00:53:59.999,316669.05775420,460,6.14420000,254394.02410280,0
2023-12-18 00:54:00,41418.32000000,41418.32000000,41394.00000000,41394.00000000,6.83815000,2023-12-18 00:54:59.999,283144.45101340,500,2.52130000,104382.38739210,0
2023-12-18 00:55:00,41394.00000000,41396.02000000,41373.54000000,41386.08000000,14.29015000,2023-12-18 00:55:59.999,591374.40962800,804,6.42978000,266070.67252690,0
2023-12-18 00:56:00,41386.08000000,41394.13000000,41373.50000000,41381.99000000,19.70811000,2023-12-18 00:56:59.999,815605.33444680,856,6.16932000,255300.30871890,0
2023-12-18 00:57:00,41382.00000000,41406.72000000,41381.99000000,41387.42000000,26.36459000,2023-12-18 00:57:59.999,1091369.00983290,814,13.18587000,545780.06589520,0
2023-12-18 00:58:00,41387.42000000,41387.43000000,41358.72000000,41360.98000000,14.61961000,2023-12-18 00:58:59.999,604812.72253200,545,5.78711000,239360.23908880,0
2023-12-18 00:59:00,41360.99000000,41371.00000000,41360.98000000,41367.95000000,10.54594000,2023-12-18 00:59:59.999,436224.01909170,373,3.17589000,131370.27899820,0
2023-12-18 01:00:00,41367.96000000,41373.55000000,41355.14000000,41361.11000000,11.42153000,2023-12-18 01:00:59.999,472464.29078250,599,4.30769000,178181.12705270,0
2023-12-18 01:01:00,41361.11000000,41366.00000000,41354.00000000,41365.99000000,10.82254000,2023-12-18 01:01:59.999,447599.11588410,674,6.57281000,271832.21024300,0
2023-12-18 01:02:00,41365.99000000,41366.00000000,41312.44000000,41312.45000000,22.81410000,2023-12-18 01:02:59.999,943394.89627180,829,2.97148000,122880.68216240,0
2023-12-18 01:03:00,41312.44000000,41366.61000000,41291.10000000,41366.61000000,33.78585000,2023-12-18 01:03:59.999,1396221.08881860,1383,21.83856000,902613.07837000,0
2023-12-18 01:04:00,41366.61000000,41401.09000000,41366.60000000,41401.09000000,15.24641000,2023-12-18 01:04:59.999,631041.83993670,827,9.69220000,401148.85064010,0
2023-12-18 01:05:00,41401.08000000,41418.00000000,41393.62000000,41393.63000000,14.06860000,2023-12-18 01:05:59.999,582523.41462040,757,6.81911000,282354.37223090,0
2023-12-18 01:06:00,41393.62000000,41395.06000000,41368.69000000,41368.69000000,10.81397000,2023-12-18 01:06:59.999,447561.15100530,710,5.17134000,214033.82152390,0
2023-12-18 01:07:00,41368.69000000,41368.70000000,41340.19000000,41340.19000000,10.56405000,2023-12-18 01:07:59.999,436917.68199710,563,4.70659000,194667.77893930,0
2023-12-18 01:08:00,41340.20000000,41356.00000000,41338.00000000,41356.00000000,16.25837000,2023-12-18 01:08:59.999,672190.56915080,569,11.18810000,462553.47722730,0
2023-12-18 01:09:00,41355.99000000,41377.61000000,41355.99000000,41377.61000000,21.08123000,2023-12-18 01:09:59.999,872035.47498890,684,16.74778000,692780.36069190,0
2023-12-18 01:10:00,41377.61000000,41390.00000000,41371.10000000,41377.60000000,19.35951000,2023-12-18 01:10:59.999,801162.31315370,753,7.74059000,320288.95365010,0
2023-12-18 01:11:00,41377.61000000,41406.68000000,41377.60000000,41401.17000000,17.26555000,2023-12-18 01:11:59.999,714796.24618080,574,7.39284000,306044.93339580,0
2023-12-18 01:12:00,41401.17000000,41401.17000000,41382.00000000,41393.98000000,5.69753000,2023-12-18 01:12:59.999,235836.10023900,491,3.29028000,136194.46097250,0
2023-12-18 01:13:00,41393.98000000,41415.18000000,41392.00000000,41393.62000000,26.30424000,2023-12-18 01:13:59.999,1088911.68686300,723,21.57385000,893050.30902420,0
2023-12-18 01:14:00,41393.63000000,41418.00000000,41374.65000000,41418.00000000,42.27654000,2023-12-18 01:14:59.999,1749891.66011950,949,32.01334000,1325069.31833630,0
2023-12-18 01:15:00,41417.99000000,41420.00000000,41393.57000000,41394.43000000,19.87774000,2023-12-18 01:15:59.999,823137.83959450,744,3.63155000,150361.61640410,0
2023-12-18 01:16:00,41394.44000000,41394.44000000,41360.00000000,41360.00000000,14.09209000,2023-12-18 01:16:59.999,583109.45082730,576,5.61211000,232213.51321030,0
2023-12-18 01:17:00,41360.00000000,41368.28000000,41355.99000000,41356.20000000,18.96744000,2023-12-18 01:17:59.999,784556.13188020,504,11.83859000,489682.63664670,0
2023-12-18 01:18:00,41356.00000000,41366.06000000,41351.10000000,41361.37000000,7.48065000,2023-12-18 01:18:59.999,309388.26452750,424,4.15603000,171884.50564740,0
2023-12-18 01:19:00,41361.37000000,41361.38000000,41352.65000000,41356.43000000,7.34916000,2023-12-18 01:19:59.999,303939.03311660,359,0.91233000,37729.44704400,0
2023-12-18 01:20:00,41356.43000000,41391.10000000,41354.84000000,41364.01000000,16.27294000,2023-12-18 01:20:59.999,673135.43767900,686,10.55315000,436518.82686960,0
2023-12-18 01:21:00,41364.01000000,41364.82000000,41350.00000000,41350.01000000,18.64901000,2023-12-18 01:21:59.999,771343.71327380,544,6.79142000,280902.56259990,0
2023-12-18 01:22:00,41350.00000000,41366.00000000,41327.58000000,41327.59000000,17.10023000,2023-12-18 01:22:59.999,707068.09931290,728,5.48215000,226722.65194270,0
2023-12-18 01:23:00,41327.58000000,41347.85000000,41314.80000000,41314.80000000,16.81076000,2023-12-18 01:23:59.999,694751.02685470,793,4.20376000,173737.59727930,0
2023-12-18 01:24:00,41314.81000000,41330.00000000,41310.55000000,41310.56000000,25.48862000,2023-12-18 01:24:59.999,1053259.53224570,784,12.08060000,499159.99062320,0
2023-12-18 01:25:00,41310.55000000,41310.56000000,41271.27000000,41286.65000000,22.79309000,2023-12-18 01:25:59.999,941086.85601000,970,9.40518000,388217.23667440,0
2023-12-18 01:26:00,41286.64000000,41286.65000000,41253.41000000,41262.01000000,18.91004000,2023-12-18 01:26:59.999,780412.48496050,1073,7.13508000,294452.85992030,0
2023-12-18 01:27:00,41262.00000000,41275.32000000,41243.75000000,41251.99000000,26.17904000,2023-12-18 01:27:59.999,1080256.23042550,988,11.88454000,490405.94061140,0
2023-12-18 01:28:00,41251.99000000,41262.85000000,41249.26000000,41262.85000000,20.52265000,2023-12-18 01:28:59.999,846698.30477890,726,8.96833000,369972.49228660,0
2023-12-18 01:29:00,41262.85000000,41276.10000000,41262.84000000,41264.40000000,10.89088000,2023-12-18 01:29:59.999,449497.03182590,494,4.81885000,198885.82575520,0
2023-12-18 01:30:00,41264.41000000,41266.69000000,41222.63000000,41224.59000000,22.13359000,2023-12-18 01:30:59.999,912918.15983240,1488,9.54265000,393556.99082440,0
2023-12-18 01:31:00,41224.60000000,41242.30000000,41182.00000000,41188.34000000,52.82081000,2023-12-18 01:31:59.999,2176965.91716320,2130,15.74352000,648868.02109010,0
2023-12-18 01:32:00,41188.34000000,41197.58000000,41141.97000000,41180.00000000,120.65904000,2023-12-18 01:32:59.999,4967523.75737480,3259,39.52965000,1627126.69474500,0
2023-12-18 01:33:00,41179.99000000,41193.46000000,41149.63000000,41155.29000000,94.67968000,2023-12-18 01:33:59.999,3897922.17501130,1502,45.35770000,1867125.69114210,0
2023-12-18 01:34:00,41155.28000000,41174.00000000,41068.19000000,41078.02000000,214.12228000,2023-12-18 01:34:59.999,8802318.21971910,5089,56.82401000,2335773.31238160,0
2023-12-18 01:35:00,41078.03000000,41120.36000000,41029.01000000,41029.02000000,88.21011000,2023-12-18 01:35:59.999,3622460.30693030,3902,41.96177000,1723353.57437080,0
2023-12-18 01:36:00,41029.02000000,41099.52000000,40983.41000000,41028.00000000,305.13915000,2023-12-18 01:36:59.999,12515699.87852210,7388,86.42469000,3546169.26397210,0
2023-12-18 01:37:00,41027.99000000,41051.10000000,40900.56000000,41013.33000000,168.27877000,2023-12-18 01:37:59.999,6894833.92304100,4952,47.99094000,1966461.18371300,0
2023-12-18 01:38:00,41013.33000000,41031.10000000,40972.05000000,40993.99000000,54.56851000,2023-12-18 01:38:59.999,2237517.11898020,1492,30.17838000,1237340.29539060,0
2023-12-18 01:39:00,40993.99000000,41021.10000000,40915.87000000,40932.00000000,63.77079000,2023-12-18 01:39:59.999,2612147.49771360,2228,29.60554000,1212494.39324120,0
2023-12-18 01:40:00,40932.01000000,40993.99000000,40900.00000000,40914.63000000,81.49210000,2023-12-18 01:40:59.999,3335447.91621880,2419,38.19595000,1563236.93879890,0
2023-12-18 01:41:00,40914.64000000,40957.36000000,40900.00000000,40942.47000000,57.56292000,2023-12-18 01:41:59.999,2355328.10647650,1988,24.89288000,1018509.85836320,0
2023-12-18 01:42:00,40942.46000000,40971.10000000,40936.11000000,40937.99000000,49.16833000,2023-12-18 01:42:59.999,2013654.81933000,1421,21.95541000,899152.88047420,0
2023-12-18 01:43:00,40937.99000000,40953.81000000,40902.06000000,40942.01000000,43.02050000,2023-12-18 01:43:59.999,1760644.74635370,1214,18.79052000,768977.33828930,0
2023-12-18 01:44:00,40942.01000000,41001.10000000,40942.00000000,40991.11000000,53.98569000,2023-12-18 01:44:59.999,2212256.02404380,1270,23.58281000,966311.42651630,0
2023-12-18 01:45:00,40991.10000000,41075.57000000,40986.69000000,41069.36000000,66.34203000,2023-12-18 01:45:59.999,2722531.35588200,1594,46.46109000,1906715.19534970,0
2023-12-18 01:46:00,41069.36000000,41073.49000000,41047.21000000,41070.79000000,39.76562000,2023-12-18 01:46:59.999,1632804.18271870,1254,21.72711000,892088.76861860,0
2023-12-18 01:47:00,41070.79000000,41087.90000000,41049.00000000,41058.01000000,27.67803000,2023-12-18 01:47:59.999,1136763.49383510,1386,12.18945000,500618.30806050,0
2023-12-18 01:48:00,41058.00000000,41105.63000000,41058.00000000,41105.63000000,29.05721000,2023-12-18 01:48:59.999,1194002.56682970,1291,17.49738000,718959.67473480,0
2023-12-18 01:49:00,41105.62000000,41124.90000000,41105.62000000,41114.00000000,49.85905000,2023-12-18 01:49:59.999,2049928.84983450,1641,33.69217000,1385167.67950700,0
2023-12-18 01:50:00,41114.01000000,41154.00000000,41111.10000000,41132.04000000,31.88918000,2023-12-18 01:50:59.999,1311715.17790540,1537,20.25854000,833312.80811200,0
2023-12-18 01:51:00,41132.04000000,41156.00000000,41132.03000000,41153.31000000,35.65147000,2023-12-18 01:51:59.999,1466963.82293380,923,19.65540000,808741.37606020,0
2023-12-18 01:52:00,41153.31000000,41168.00000000,41112.04000000,41128.00000000,21.92875000,2023-12-18 01:52:59.999,902092.62566110,1194,12.12577000,498837.88137120,0
2023-12-18 01:53:00,41128.01000000,41149.74000000,41116.10000000,41149.74000000,20.81813000,2023-12-18 01:53:59.999,856147.59218840,1110,12.46189000,512470.90772980,0
2023-12-18 01:54:00,41147.99000000,41153.99000000,41110.00000000,41112.51000000,19.05965000,2023-12-18 01:54:59.999,783991.10052480,1115,7.17922000,295345.37618700,0
2023-12-18 01:55:00,41112.51000000,41141.09000000,41093.25000000,41094.02000000,41.41932000,2023-12-18 01:55:59.999,1702546.75691530,1525,16.69089000,686091.10087730,0
2023-12-18 01:56:00,41094.02000000,41094.02000000,41052.00000000,41052.01000000,44.84000000,2023-12-18 01:56:59.999,1841539.76435070,1172,10.91568000,448333.58125330,0
2023-12-18 01:57:00,41052.01000000,41058.00000000,41038.36000000,41057.99000000,28.46779000,2023-12-18 01:57:59.999,1168430.26495430,990,16.35563000,671281.80174240,0
2023-12-18 01:58:00,41058.00000000,41061.10000000,41010.91000000,41014.80000000,31.13697000,2023-12-18 01:58:59.999,1277783.53280860,1229,9.81670000,402792.36248810,0
2023-12-18 01:59:00,41014.79000000,41028.58000000,40982.00000000,40982.01000000,24.91007000,2023-12-18 01:59:59.999,1021484.66756700,1239,10.37867000,425644.22378280,0
2023-12-18 02:00:00,40982.01000000,41036.43000000,40960.84000000,41036.43000000,53.80056000,2023-12-18 02:00:59.999,2205077.81525280,2113,29.98700000,1229137.81831000,0
2023-12-18 02:01:00,41036.43000000,41060.60000000,41011.10000000,41051.09000000,37.08644000,2023-12-18 02:01:59.999,1521921.85306760,1534,22.20963000,911390.78181510,0
2023-12-18 02:02:00,41051.09000000,41071.10000000,41051.09000000,41063.00000000,24.77211000,2023-12-18 02:02:59.999,1017186.78012420,1258,11.58731000,475770.18767220,0
2023-12-18 02:03:00,41060.06000000,41100.01000000,41051.11000000,41099.99000000,55.65326000,2023-12-18 02:03:59.999,2286568.91467520,1593,30.71764000,1261975.06203870,0
2023-12-18 02:04:00,41099.98000000,41121.10000000,41086.67000000,41111.50000000,24.99059000,2023-12-18 02:04:59.999,1027264.96939880,1109,16.55941000,680698.87720080,0
2023-12-18 02:05:00,41111.51000000,41124.00000000,41099.82000000,41101.97000000,23.42159000,2023-12-18 02:05:59.999,962873.97845970,1363,10.05330000,413315.87276420,0
2023-12-18 02:06:00,41101.97000000,41101.98000000,41026.24000000,41026.24000000,19.33983000,2023-12-18 02:06:59.999,794077.48865360,1103,3.59989000,147772.08952570,0
2023-12-18 02:07:00,41026.10000000,41076.68000000,41024.94000000,41076.68000000,33.25877000,2023-12-18 02:07:59.999,1365090.60599600,1162,15.48574000,635604.23877110,0
2023-12-18 02:08:00,41076.67000000,41084.00000000,41051.10000000,41078.50000000,13.66265000,2023-12-18 02:08:59.999,561109.88698510,1056,4.93066000,202491.60353750,0
2023-12-18 02:09:00,41078.50000000,41110.00000000,41072.00000000,41105.99000000,24.87458000,2023-12-18 02:09:59.999,1022218.97710890,934,17.28361000,710252.57036070,0
2023-12-18 02:10:00,41105.98000000,41125.00000000,41096.23000000,41112.13000000,22.97325000,2023-12-18 02:10:59.999,944451.09387660,991,16.01492000,658382.04008070,0
2023-12-18 02:11:00,41112.13000000,41112.13000000,41089.00000000,41097.34000000,23.23795000,2023-12-18 02:11:59.999,955199.55002950,901,8.83540000,363177.23293530,0
2023-12-18 02:12:00,41097.35000000,41106.45000000,41092.01000000,41104.38000000,19.45876000,2023-12-18 02:12:59.999,799768.88372520,1444,9.35650000,384549.36192130,0
2023-12-18 02:13:00,41104.39000000,41104.39000000,41092.66000000,41098.76000000,8.74595000,2023-12-18 02:13:59.999,359428.42221120,619,5.67266000,233119.69257960,0
2023-12-18 02:14:00,41098.76000000,41121.10000000,41090.00000000,41108.01000000,29.84977000,2023-12-18 02:14:59.999,1226916.26366840,1212,17.64448000,725220.46531330,0
2023-12-18 02:15:00,41108.01000000,41117.02000000,41078.01000000,41078.02000000,20.88300000,2023-12-18 02:15:59.999,858351.11515520,1425,7.44192000,305906.15376130,0
2023-12-18 02:16:00,41078.01000000,41078.02000000,41057.17000000,41057.17000000,15.62608000,2023-12-18 02:16:59.999,641749.17954240,684,4.10959000,168762.49701040,0
2023-12-18 02:17:00,41057.17000000,41086.00000000,41057.17000000,41085.99000000,15.86162000,2023-12-18 02:17:59.999,651415.52299490,724,6.22402000,255596.83833720,0
2023-12-18 02:18:00,41086.00000000,41113.89000000,41080.08000000,41106.57000000,16.53882000,2023-12-18 02:18:59.999,679776.65606530,825,6.68584000,274809.11662570,0
2023-12-18 02:19:00,41106.56000000,41114.00000000,41092.18000000,41114.00000000,18.71188000,2023-12-18 02:19:59.999,769124.48203800,809,12.23283000,502807.61745480,0
2023-12-18 02:20:00,41114.00000000,41129.46000000,41094.82000000,41094.83000000,13.51062000,2023-12-18 02:20:59.999,555432.81570300,1083,6.60252000,271449.36247880,0
2023-12-18 02:21:00,41094.83000000,41099.99000000,41080.00000000,41097.02000000,12.48098000,2023-12-18 02:21:59.999,512872.65773870,876,5.58708000,229580.88053030,0
2023-12-18 02:22:00,41097.02000000,41110.00000000,41080.00000000,41109.99000000,8.82147000,2023-12-18 02:22:59.999,362523.96061290,826,4.70142000,193211.26635010,0
2023-12-18 02:23:00,41109.99000000,41128.00000000,41081.10000000,41081.42000000,35.02445000,2023-12-18 02:23:59.999,1439765.43248140,924,7.47981000,307384.32727800,0
2023-12-18 02:24:00,41081.43000000,41094.00000000,41061.23000000,41061.24000000,19.74642000,2023-12-18 02:24:59.999,811187.51406280,619,7.10056000,291706.59370760,0
2023-12-18 02:25:00,41061.23000000,41061.24000000,41031.10000000,41032.22000000,20.23785000,2023-12-18 02:25:59.999,830646.82034690,837,10.95465000,449616.21744330,0
2023-12-18 02:26:00,41032.22000000,41053.33000000,41032.21000000,41036.04000000,32.62705000,2023-12-18 02:26:59.999,1339123.51841940,1048,11.56955000,474843.68677470,0
2023-12-18 02:27:00,41036.03000000,41039.27000000,40992.08000000,41006.75000000,34.52008000,2023-12-18 02:27:59.999,1415825.44299830,1522,11.45230000,469700.98856830,0
2023-12-18 02:28:00,41006.22000000,41017.86000000,40968.00000000,41003.26000000,105.02051000,2023-12-18 02:28:59.999,4305219.52630300,2094,53.19372000,2180500.78418520,0
2023-12-18 02:29:00,41003.25000000,41014.02000000,40985.00000000,40989.72000000,58.32314000,2023-12-18 02:29:59.999,2391170.36220300,1378,16.18773000,663645.61103970,0
2023-12-18 02:30:00,40989.72000000,41004.01000000,40966.74000000,40973.98000000,83.49454000,2023-12-18 02:30:59.999,3422338.12495260,1993,17.79851000,729484.47918500,0
2023-12-18 02:31:00,40973.97000000,41000.00000000,40951.10000000,40981.10000000,81.80401000,2023-12-18 02:31:59.999,3352008.71068870,1833,25.60093000,1049030.12142060,0
2023-12-18 02:32:00,40981.11000000,40994.00000000,40961.93000000,40979.96000000,23.00563000,2023-12-18 02:32:59.999,942745.38432870,788,11.21594000,459596.57200480,0
2023-12-18 02:33:00,40979.97000000,40979.97000000,40931.10000000,40952.48000000,31.67361000,2023-12-18 02:33:59.999,1297067.60807780,1308,14.09840000,577300.94582830,0
2023-12-18 02:34:00,40952.49000000,40952.49000000,40933.99000000,40949.50000000,11.81365000,2023-12-18 02:34:59.999,483728.20192220,616,4.74508000,194285.96402110,0
2023-12-18 02:35:00,40949.51000000,40949.51000000,40853.99000000,40854.23000000,108.46277000,2023-12-18 02:35:59.999,4435953.36701960,3170,22.60177000,924362.69435870,0
2023-12-18 02:36:00,40853.99000000,40868.76000000,40811.00000000,40811.01000000,139.13908000,2023-12-18 02:36:59.999,5682091.51419410,3409,56.12803000,2291750.27003640,0
2023-12-18 02:37:00,40811.01000000,40832.37000000,40801.00000000,40804.00000000,58.23841000,2023-12-18 02:37:59.999,2376991.94326340,1674,32.54073000,1328177.48458690,0
2023-12-18 02:38:00,40804.01000000,40849.26000000,40804.00000000,40844.00000000,43.72444000,2023-12-18 02:38:59.999,1785076.44198930,1253,26.36620000,1076369.21275990,0
